;;;;;;;;;sobota, 27 wrzesnia 2025
Plan dla toku: Psychologia S Jmgr 5.00 2025/2026 Zima;;;;;;;;;
Czas od;;Czas do;Liczba godzin;Grupy;Zajecia;Sala;Forma zaliczenia;Uwagi;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw4S ;Integracyjny warsztat psychologiczny ;S47 123 ;Zaliczenie;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw3S ;Wprowadzenie do psychologii  ;S55 504 ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw1S ;Filozofia z etyka ;S47 109 ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw1S ;Filozofia z etyka ;S47 109 ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw4S ;Integracyjny warsztat psychologiczny ;S47 123 ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw3S ;Podstawy logiki ;S55 504 ;Zaliczenie ocena;;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem Cw3S ;Filozofia z etyka ;S47 124 ;Zaliczenie ocena;;
;16:00;17:30;2h00m;Psychologia Jmgr 1sem Cw3S ;Filozofia z etyka ;S47 124 ;Zaliczenie ocena;;
Data Zajec: 2025.10.21 wtorek ;;;;;;;;;
;8:00;8:45;1h00m;Psychologia Jmgr 1sem Cw3S ;Komunikacja spoleczna ;S47 109 ;Zaliczenie ocena;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw3S ;Komunikacja spoleczna ;S47 109 ;Zaliczenie ocena;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw5S ;Podstawy logiki ;S47 124 ;Zaliczenie ocena;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw6S ;Komunikacja spoleczna ;S47 123 ;Zaliczenie ocena;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw2S ;Biologiczne podstawy zachowania czlowieka ;S55 504 ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw6S ;Podstawy logiki ;S47 107 ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw7S ;Komunikacja spoleczna ;S47 311 ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw5S ;Komunikacja spoleczna ;S55 309 ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw3S ;Integracyjny warsztat psychologiczny ;S47 123 ;Zaliczenie;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw1S ;Biologiczne podstawy zachowania czlowieka ;S55 504 ;Zaliczenie ocena;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw2S ;Umiejetnosci akademickie i podstawy wlasnosci intelektualnej ;S55 507 ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw3S ;Integracyjny warsztat psychologiczny ;S47 123 ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw2S ;Umiejetnosci akademickie i podstawy wlasnosci intelektualnej ;S55 507 ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw7S ;Podstawy logiki ;S47 109 ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw1S ;Biologiczne podstawy zachowania czlowieka ;S55 504 ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw6S ;Filozofia z etyka ;S47 311 ;Zaliczenie ocena;;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem Cw1S ;Umiejetnosci akademickie i podstawy wlasnosci intelektualnej ;S55 504 ;Zaliczenie;;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem Cw2S ;Podstawy logiki ;S55 108 ;Zaliczenie ocena;;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem Cw7S ;Filozofia z etyka ;S47 109 ;Zaliczenie ocena;;
;16:00;16:45;1h00m;Psychologia Jmgr 1sem Cw7S ;Filozofia z etyka ;S47 109 ;Zaliczenie ocena;;
;16:00;17:30;2h00m;Psychologia Jmgr 1sem Cw1S ;Umiejetnosci akademickie i podstawy wlasnosci intelektualnej ;S55 504 ;Zaliczenie;;
Data Zajec: 2025.10.22 sroda ;;;;;;;;;
;8:00;9:30;2h00m;Psychologia Jmgr 1sem WykS ;Filozofia z etyka ;;Egzamin;Distance learning;
;9:45;11:15;2h00m;Psychologia Jmgr 1sem WykS ;Filozofia z etyka ;;Egzamin;Distance learning;
;11:45;14:00;3h00m;Psychologia Jmgr 1sem WykS ;Biologiczne podstawy zachowania czlowieka ;;Egzamin;Distance learning;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem WykS ;Podstawy logiki ;;Egzamin;Distance learning;
;16:00;17:30;2h00m;Psychologia Jmgr 1sem Cw7S ;Wprowadzenie do psychologii  ;;Zaliczenie ocena;Distance learning;
Data Zajec: 2025.10.23 czwartek ;;;;;;;;;
;10:00;12:15;3h00m;Psychologia Jmgr 1sem WykS ;Komunikacja spoleczna ;;Egzamin;Distance learning;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem WykS ;Antropologia kulturowa ;;Egzamin;Distance learning;
;14:15;15:45;2h00m;Psychologia Jmgr 1sem WykS ;Antropologia kulturowa ;;Egzamin;Distance learning;
;16:00;17:30;2h00m;Psychologia Jmgr 1sem Cw6S ;Biologiczne podstawy zachowania czlowieka ;;Zaliczenie ocena;Distance learning;
Data Zajec: 2025.10.24 piatek ;;;;;;;;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw6S ;Umiejetnosci akademickie i podstawy wlasnosci intelektualnej ;S47 107 ;Zaliczenie;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw5S ;Integracyjny warsztat psychologiczny ;S47 311 ;Zaliczenie;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw1S ;Wprowadzenie do psychologii  ;S47 109 ;Zaliczenie ocena;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw2S ;Kompetencje przyszlosci 1 ;S55 504 ;Zaliczenie;;
;9:00;10:30;2h00m;Psychologia Jmgr 1sem Cw7S ;Integracyjny warsztat psychologiczny ;S55 507 ;Zaliczenie;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw5S ;Integracyjny warsztat psychologiczny ;S47 311 ;Zaliczenie;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw6S ;Umiejetnosci akademickie i podstawy wlasnosci intelektualnej ;S47 107 ;Zaliczenie;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw2S ;Kompetencje przyszlosci 1 ;S55 504 ;Zaliczenie;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw7S ;Integracyjny warsztat psychologiczny ;S55 507 ;Zaliczenie;;
;10:45;12:15;2h00m;Psychologia Jmgr 1sem Cw1S ;Wprowadzenie do psychologii  ;S47 109 ;Zaliczenie ocena;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw7S ;Umiejetnosci akademickie i podstawy wlasnosci intelektualnej ;S55 507 ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw6S ;Integracyjny warsztat psychologiczny ;S47 123 ;Zaliczenie;;
;12:30;14:00;2h00m;Psychologia Jmgr 1sem Cw2S ;Integracyjny warsztat psychologiczny ;S47 109 ;Zaliczenie;;
